Name,URI,Popularity,Genres,Followers
WALK THE MOON,spotify:artist:6DIS6PRrLS3wbnZsf7vYic,66.0,"['dance rock', 'modern alternative rock', 'modern rock', 'neo mellow', 'pop rock']",2105325.0
Pitbull,spotify:artist:0TnOYISbd1XYRBk9myaseg,81.0,"['dance pop', 'miami hip hop', 'pop']",10222963.0
BØRNS,spotify:artist:1KP6TWI40m7p3QBTU6u2xo,66.0,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pov: indie']",1228540.0
Robin Schulz,spotify:artist:3t5xRXzsuZmMDkQzgOX35S,75.0,"['deep euro house', 'deep house', 'edm', 'german dance', 'pop dance', 'tropical house']",3087762.0
Rain City Drive,spotify:artist:4rMxZovfLSDjEL9eI2pKo7,55.0,[],267051.0
Jeremih,spotify:artist:3KV3p5EY4AvKxOlhGHORLg,72.0,"['chicago rap', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",6554754.0
Rachel Platten,spotify:artist:3QLIkT4rD2FMusaqmkepbq,60.0,"['post-teen pop', 'viral pop']",889702.0
Fetty Wap,spotify:artist:6PXS4YHDkKvl1wkIl4V8DL,69.0,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",4557347.0
Big Sean,spotify:artist:0c173mlxpT3dSFRgMO8XPh,75.0,"['detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'trap']",11114728.0
Felix Jaehn,spotify:artist:4bL2B6hmLlMWnUEZnorEtG,73.0,"['edm', 'german dance', 'pop dance', 'tropical house']",1286846.0
Jack Ü,spotify:artist:1HxJeLhIuegM3KgvPn8sTa,57.0,"['edm', 'electro house', 'pop dance']",1076247.0
Thomas Rhett,spotify:artist:6x2LnllRG5uGarZMsD4iO8,71.0,"['contemporary country', 'country', 'country road', 'modern country rock']",4656544.0
Deorro,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,65.0,"['dutch house', 'edm', 'electro house', 'melbourne bounce', 'melbourne bounce international', 'pop dance', 'progressive electro house']",1239111.0
Elle King,spotify:artist:3bhu7P5PfngueRHiB9hjcx,62.0,['modern blues rock'],591565.0
Sheppard,spotify:artist:6VxCmtR7S3yz4vnzsJqhSV,59.0,"['australian indie', 'australian pop', 'folk-pop']",294327.0
Pia Mia,spotify:artist:1BhWF9W2PngtPSyobKg0rP,55.0,"['dance pop', 'pop', 'post-teen pop']",1979393.0
Carly Rae Jepsen,spotify:artist:6sFIWsNpZYqfjUpaCgueju,71.0,"['canadian pop', 'dance pop', 'pop']",5046274.0
The Strumbellas,spotify:artist:6ujr1NkqbZpYOhquczUUfl,55.0,"['canadian indie', 'folk-pop', 'stomp and holler']",267292.0
James Bay,spotify:artist:4EzkuveR9pLvDVFNx6foYD,69.0,"['neo mellow', 'pop', 'uk pop']",3978526.0
Trey Songz,spotify:artist:2iojnBLj0qIMiKPvVhLnsH,68.0,"['dance pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",7380183.0
Omarion,spotify:artist:0f5nVCcR06GX8Qikz0COtT,62.0,"['dance pop', 'hip pop', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",2839778.0
Joel Adams,spotify:artist:36jaGQtMj5UWD0eO1fCVdD,51.0,"['australian pop', 'pop soul']",191852.0
OMI,spotify:artist:5MouCg6ta7zAxsfMEbc1uh,62.0,['reggae fusion'],611986.0
John Legend,spotify:artist:5y2Xq6xcjJb2jVM54GHK3t,77.0,"['neo soul', 'pop', 'pop soul', 'urban contemporary']",6637617.0
Casper Magico,spotify:artist:1fux65HMCBvfJHqlBc4Nno,67.0,"['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']",2429185.0
Paloma Faith,spotify:artist:4fwuXg6XQHfdlOdmw36OHa,65.0,"['british soul', 'talent show', 'uk pop']",1219448.0
MKTO,spotify:artist:2l35CQqtYRh3d8ZIiBep4v,63.0,"['pop', 'post-teen pop']",1050978.0
Pharrell Williams,spotify:artist:2RdwBSPQiwcmiDo9kixcl8,78.0,"['dance pop', 'pop']",4337099.0
American Authors,spotify:artist:0MlOPi3zIDMVrfA9R04Fe3,63.0,"['modern rock', 'pop rock']",1557929.0
Jessie Murph,spotify:artist:2yLzlEFtIS0Q9UkyBZdQA7,71.0,"['modern country pop', 'singer-songwriter pop']",792386.0
Nico & Vinz,spotify:artist:0awl5piYwO0CDTHEkCjUhn,61.0,['afrobeats'],518536.0
ScHoolboy Q,spotify:artist:5IcR3N7QB1j6KBL8eImZ8m,70.0,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",4616702.0
Rixton,spotify:artist:0kkxsdcaWmWU2yWAqclDh4,58.0,"['post-teen pop', 'teen pop', 'viral pop']",750620.0
Mr. Probz,spotify:artist:33W1pnW9zScZtYTnAoWnOT,61.0,['pop dance'],331867.0
Idina Menzel,spotify:artist:73Np75Wv2tju61Eo9Zw4IR,71.0,"['hollywood', 'movie tunes', 'show tunes']",450813.0
Route 94,spotify:artist:1dgdvbogmctybPrGEcnYf6,56.0,"['house', 'uk dance']",158985.0
Tove Lo,spotify:artist:4NHQUGzhtTLFvgF5SZesLK,72.0,"['dance pop', 'metropopolis', 'pop', 'swedish electropop', 'swedish pop', 'swedish synthpop']",3529064.0
Milky Chance,spotify:artist:1hzfo8twXdOegF3xireCYs,70.0,"['german pop', 'modern rock']",1869159.0
The Script,spotify:artist:3AQRLZ9PuTAozP28Skbq8V,72.0,"['celtic rock', 'pop']",8005536.0
Alex & Sierra,spotify:artist:58MLl9nC29IXbE4nEtuoP2,56.0,"['pop', 'post-teen pop']",1164042.0
Paramore,spotify:artist:74XFHRwlV6OrjEM0A2NCMF,77.0,"['candy pop', 'modern rock', 'pixie', 'pop', 'pop emo', 'pop punk', 'rock']",8240957.0
Tinashe,spotify:artist:0NIIxcxNHmOoyBx03SfTCD,66.0,"['alternative r&b', 'dance pop', 'metropopolis', 'pop', 'r&b', 'urban contemporary']",2678239.0
A Great Big World,spotify:artist:5xKp3UyavIBUsGy3DQdXeF,59.0,"['neo mellow', 'piano rock', 'pop rock', 'viral pop']",566324.0
Echosmith,spotify:artist:1PbBg2aYjWLKRk84zJK15x,56.0,"['electropop', 'indie poptimism', 'viral pop']",600360.0
Bobby Shmurda,spotify:artist:34Y0ldeyUv7jBvukWOGASO,56.0,"['nyc rap', 'rap', 'trap']",1494427.0
Cold War Kids,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,59.0,"['indie rock', 'modern alternative rock', 'modern rock', 'piano rock', 'stomp and holler']",848431.0
Kid Ink,spotify:artist:6KZDXtSj0SzGOV705nNeh3,64.0,"['pop rap', 'rap', 'southern hip hop', 'trap']",2987503.0
Olly Murs,spotify:artist:3whuHq0yGx60atvA2RCVRW,63.0,"['dance pop', 'pop', 'talent show']",3256147.0
Iggy Azalea,spotify:artist:5yG7ZAZafVaAlMTeBybKAL,67.0,"['australian hip hop', 'dance pop', 'pop']",6495426.0
Oliver Heldens,spotify:artist:5nki7yRhxgM509M5ADlN1p,66.0,"['dutch house', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive electro house', 'progressive house']",1012163.0
Lilly Wood and The Prick,spotify:artist:50OApTJurDusIo9dGTqSU4,61.0,"['french indie pop', 'french rock']",245979.0
Kiesza,spotify:artist:4zxvC7CRGvggq9EWXOpwAo,52.0,"['electropop', 'pop edm']",291660.0
Natalie La Rose,spotify:artist:2qdONMCoDngQk0eV4Avs1i,47.0,[],108807.0
Rita Ora,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,71.0,"['dance pop', 'pop', 'uk pop']",8309555.0
G.R.L.,spotify:artist:3Yl4nkmEa8BSuGWbwhdLDq,52.0,"['girl group', 'post-teen pop', 'talent show']",414915.0
O.T. Genasis,spotify:artist:1Zatb2YN4erBOoSivOXc0o,51.0,"['southern hip hop', 'trap']",1033087.0
Duke Dumont,spotify:artist:61lyPtntblHJvA7FMMhi7E,65.0,"['edm', 'house', 'pop dance', 'progressive house', 'uk dance']",713490.0
ZHU,spotify:artist:28j8lBWDdDSHSSt5oPlsX2,62.0,"['edm', 'electro house']",874105.0
Aloe Blacc,spotify:artist:0id62QV2SZZfvBn9xpmuCl,63.0,"['pop soul', 'r&b']",708847.0
Robin Thicke,spotify:artist:0ZrpamOxcZybMHGg1AYtHP,62.0,"['dance pop', 'neo soul', 'pop rap', 'r&b', 'urban contemporary']",1933105.0
Capital Cities,spotify:artist:4gwpcMTbLWtBUlOijbVpuu,65.0,"['metropopolis', 'modern rock']",881065.0
Christina Perri,spotify:artist:7H55rcKCfwqkyDFH9wpKM6,71.0,['pop'],3729926.0
Kodaline,spotify:artist:4BxCuXFJrSWGi1KHcVqaU4,67.0,"['irish pop', 'modern rock']",3013889.0
Daft Punk,spotify:artist:4tZwfgrHOc3mvqYlEYSvVi,80.0,"['electro', 'filter house', 'rock']",9722598.0
Of Monsters and Men,spotify:artist:4dwdTW1Lfiq0cM8nBAqIIz,67.0,"['folk-pop', 'metropopolis', 'modern rock', 'stomp and holler']",3496057.0
will.i.am,spotify:artist:085pc2PYOi8bGKj0PNjekA,71.0,"['dance pop', 'pop']",4115978.0
A$AP Rocky,spotify:artist:13ubrt8QOOCPljQ2FL1Kca,81.0,"['east coast hip hop', 'hip hop', 'rap', 'trap']",13303835.0
Passenger,spotify:artist:0gadJ2b9A4SKsB1RFkBb66,70.0,"['folk-pop', 'neo mellow']",3264895.0
Bastille,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,74.0,"['metropopolis', 'modern rock', 'pop']",5485603.0
AWOLNATION,spotify:artist:4njdEjTnLfcGImKZu1iSrz,60.0,"['la indie', 'modern alternative rock', 'modern rock', 'rock', 'stomp pop']",2109087.0
Phillip Phillips,spotify:artist:6p5JxpTc7USNnBnLzctyd4,61.0,"['folk-pop', 'neo mellow', 'pop rock']",1108993.0
Bridgit Mendler,spotify:artist:4VhL8KLjVso4vLfOLVViTb,61.0,"['pop', 'post-teen pop']",1350903.0
Icona Pop,spotify:artist:1VBflYyxBhnDc9uVib98rw,65.0,"['candy pop', 'dance pop', 'electropop', 'metropopolis', 'swedish electropop', 'swedish synthpop']",700998.0
Armin van Buuren,spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5,74.0,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",4303833.0
Disclosure,spotify:artist:6nS5roXSAGhTGr34W6n7Et,70.0,"['edm', 'house', 'indietronica', 'uk dance']",2144703.0
Mumford & Sons,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,71.0,"['modern folk rock', 'modern rock', 'neo mellow', 'stomp and holler', 'uk americana']",6446245.0
2 Chainz,spotify:artist:17lzZA2AlOHwCwFALHttmp,75.0,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",8016640.0
Avril Lavigne,spotify:artist:0p4nmQO2msCgU4IF37Wi3j,74.0,"['canadian pop', 'candy pop', 'dance pop', 'pop']",10548196.0
Britney Spears,spotify:artist:26dSoYclwsYLMAKD3tpOr4,80.0,"['dance pop', 'pop']",13583662.0
Michael Bublé,spotify:artist:1GxkXlMwML1oSg5eLPiAz3,86.0,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",6103228.0
Sebastian Ingrosso,spotify:artist:6hyMWrxGBsOx6sWcVj1DqP,59.0,"['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']",962460.0
Ciara,spotify:artist:2NdeV5rLm47xAvogXrYhJX,69.0,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",6400849.0
John Newman,spotify:artist:34v5MVKeQnIo0CWYMbbrPf,67.0,['dance pop'],718604.0
Ylvis,spotify:artist:2lEOFtf3cCyzomQcMHJGfZ,48.0,['comic'],162748.0
Wale,spotify:artist:67nwj3Y5sZQLl72VNUHEYE,69.0,"['pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",4149513.0
JAY-Z,spotify:artist:3nFkdlSjzX9mRTtwJOzDYB,82.0,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",8802706.0
Naughty Boy,spotify:artist:1bT7m67vi78r2oqvxrP3X5,60.0,['uk contemporary r&b'],335005.0
Birdy,spotify:artist:2WX2uTcsvV5OnS0inACecP,69.0,"['neo mellow', 'uk pop', 'viral pop']",3720342.0
fun.,spotify:artist:5nCi3BB41mBaMH9gfr6Su0,65.0,"['baroque pop', 'metropopolis']",3269162.0
Swedish House Mafia,spotify:artist:1h6Cn3P4NGzXbaXidqURXs,74.0,"['edm', 'pop dance', 'progressive electro house']",3759419.0
Neon Trees,spotify:artist:0RpddSzUHfncUWNJXKOsjy,64.0,"['modern rock', 'neo mellow', 'pop rock', 'pov: indie']",1231268.0
Meghan Trainor,spotify:artist:6JL8zeS1NmiOftqZTRgdTz,79.0,"['hip pop', 'pop']",14405048.0
Kesha,spotify:artist:6LqNN22kT3074XbTVUrhzX,75.0,"['dance pop', 'pop']",7695100.0
Alicia Keys,spotify:artist:3DiDSECUqqY1AuBP8qtaIa,76.0,"['neo soul', 'pop', 'r&b']",11310010.0
Owl City,spotify:artist:07QEuhtrNmmZ0zEcqE9SF6,67.0,"['indietronica', 'pop']",2361561.0
Snoop Dogg,spotify:artist:7hJcb9fa4alzcOq3EaNPoG,81.0,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",10877245.0
Gotye,spotify:artist:2AsusXITU8P25dlRNhcAbG,66.0,['australian pop'],2240613.0
PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,62.0,"['k-rap', 'korean old school hip hop']",1609021.0
MARINA,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,71.0,"['metropopolis', 'pop', 'pov: indie', 'uk alternative pop']",5161567.0
alt-J,spotify:artist:3XHO7cRUPCLOr6jwp8vsx5,69.0,"['indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'rock']",3224288.0
Azealia Banks,spotify:artist:7gRhy3MIPHQo5CXYfWaw9I,61.0,"['escape room', 'hip house', 'lgbtq+ hip hop', 'trap queen']",1041843.0
Jason Mraz,spotify:artist:4phGZZrJZRo4ElhRtViYdl,72.0,"['acoustic pop', 'dance pop', 'neo mellow', 'pop']",7215229.0
Skrillex,spotify:artist:5he5w2lnU9x7JFhnwcekXX,75.0,"['brostep', 'complextro', 'edm', 'electro', 'pop dance']",7876515.0
Robbie Williams,spotify:artist:2HcwFjNelS49kFbfvMxQYw,73.0,"['dance rock', 'europop']",2812804.0
YoungBoy Never Broke Again,spotify:artist:7wlFDEWiM5OoIAt8RSli8b,82.0,"['baton rouge rap', 'rap']",12252173.0
Otto Knows,spotify:artist:5fahUm8t5c0GIdeTq0ZaG8,57.0,"['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",390120.0
Muse,spotify:artist:12Chz98pHFMPJEknJQMWvI,73.0,"['alternative rock', 'modern rock', 'permanent wave', 'rock']",7698308.0
Grimes,spotify:artist:053q0ukIDRgzwTr4vNSwab,67.0,"['art pop', 'canadian electropop', 'grave wave', 'indietronica', 'metropopolis', 'neo-synthpop']",2214666.0
Jennifer Lopez,spotify:artist:2DlGxzQSjYe5N6G9nkYghR,74.0,"['dance pop', 'pop', 'urban contemporary']",12592855.0
The Wanted,spotify:artist:2NhdGz9EDv2FeUw6udu2g1,62.0,"['boy band', 'dance pop', 'pop', 'post-teen pop']",2577507.0
Asaf Avidan,spotify:artist:7t51dSX8ZkKC7VoKRd0lME,57.0,"['israeli pop', 'israeli rock']",360346.0
USHER,spotify:artist:23zg3TcAtWQy7J6upgbUnj,80.0,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']",10846481.0
Lupe Fiasco,spotify:artist:01QTIT5P1pFP3QnnFSdsJf,64.0,"['chicago rap', 'conscious hip hop', 'hip hop', 'political hip hop', 'pop rap', 'rap', 'southern hip hop']",1873338.0
Kelly Clarkson,spotify:artist:3BmGtnKgCSGYIUhmivXKWX,81.0,"['dance pop', 'pop', 'talent show']",10278794.0
Passion Pit,spotify:artist:7gjAu1qr5C2grXeQFFOGeh,56.0,"['indie rock', 'indietronica', 'modern rock', 'neo-synthpop', 'shimmer pop']",1238613.0
Michel Teló,spotify:artist:1sDVuztNhGcetCLChkleDA,64.0,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",3203293.0
Gavin DeGraw,spotify:artist:5DYAABs8rkY9VhwtENoQCz,60.0,"['neo mellow', 'pop rock']",1274564.0
LMFAO,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,65.0,"['dance pop', 'pop', 'pop rap']",4179960.0
The xx,spotify:artist:3iOvXCl6edW5Um0fXEBRXy,65.0,"['downtempo', 'dream pop', 'indietronica']",3825994.0
Selena Gomez & The Scene,spotify:artist:6dJeKm76NjfXBNTpHmOhfO,67.0,['pop'],9472293.0
Gym Class Heroes,spotify:artist:4IJczjB0fJ04gs4uvP0Fli,68.0,"['dance pop', 'pop rap']",1457507.0
GROUPLOVE,spotify:artist:3kVUvbeRdcrqQ3oHk5hPdx,62.0,"['indie rock', 'la indie', 'modern alternative rock', 'modern rock', 'pov: indie', 'stomp and holler']",1157363.0
Waka Flocka Flame,spotify:artist:6f4XkbvYlXMH0QgVRzW0sM,64.0,"['atl hip hop', 'dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",2683877.0
Eric Church,spotify:artist:2IvkS5MXK0vPGnwyJsrEyV,71.0,"['contemporary country', 'country', 'country road']",3828384.0
M83,spotify:artist:63MQldklfxkjYDoUE4Tppz,69.0,"['french shoegaze', 'french synthpop', 'indietronica', 'metropopolis', 'neo-synthpop']",2316312.0
Dream Supplier,spotify:artist:6Cqtx9fpxzggIMuKn0RGCp,77.0,[],2446.0
Cobra Starship,spotify:artist:2aYJ5LAta2ScCdfLhKgZOY,56.0,"['neon pop punk', 'pop punk', 'post-teen pop']",499949.0
Hot Chelle Rae,spotify:artist:6jTnHxhb6cDCaCu4rdvsQ0,53.0,"['dance rock', 'neon pop punk', 'post-teen pop']",568816.0
Bad Meets Evil,spotify:artist:77IURH5NC56Jn09QHi76is,58.0,['detroit hip hop'],1712206.0
Diddy - Dirty Money,spotify:artist:2QYEvpsWUOjqaYuxDPTCmV,51.0,['pop rap'],126033.0
James Morrison,spotify:artist:3LpLGlgRS1IKPPwElnpW35,61.0,['neo mellow'],1547736.0
Nickelback,spotify:artist:6deZN1bslXzeGvOLaLMOIF,75.0,"['alternative metal', 'canadian rock', 'post-grunge']",6601806.0
Far East Movement,spotify:artist:698hF4vcwHwPy8ltmXermq,64.0,"['asian american hip hop', 'dance pop', 'pop rap']",1114890.0
The Band Perry,spotify:artist:75FnCoo4FBxH5K1Rrx0k5A,55.0,"['contemporary country', 'country', 'country dawn', 'country road']",1594903.0
Lykke Li,spotify:artist:6oBm8HB0yfrIc9IHbxs6in,67.0,"['electropop', 'indietronica', 'neo-synthpop', 'swedish electropop', 'swedish indie pop', 'swedish pop']",1873743.0
Kelly Rowland,spotify:artist:3AuMNF8rQAKOzjYppFNAoB,67.0,"['atl hip hop', 'dance pop', 'hip pop', 'r&b', 'urban contemporary']",3482406.0
Alexandra Stan,spotify:artist:0BmLNz4nSLfoWYW1cYsElL,59.0,['romanian pop'],374554.0
Florence + The Machine,spotify:artist:1moxjboGR7GNWYIMWsRjgG,75.0,"['baroque pop', 'electropop', 'modern rock', 'uk alternative pop']",6557073.0
Blake Shelton,spotify:artist:1UTPBmNbXNTittyMJrNkvw,73.0,"['classic oklahoma country', 'contemporary country', 'country', 'country road']",7170777.0
Lady A,spotify:artist:32WkQRZEVKSzVAAYqukAEA,66.0,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road']",3742434.0
Keri Hilson,spotify:artist:63wjoROpeh5f11Qm93UiJ1,67.0,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",1966525.0
Chase & Status,spotify:artist:3jNkaOXasoc7RsxdchvEVq,70.0,"['dancefloor dnb', 'drum and bass', 'uk dance']",819114.0
Example,spotify:artist:6Vh6UDWfu9PUSXSzAaB3CW,55.0,"['hip house', 'uk dance']",315627.0
Bon Iver,spotify:artist:4LEiUm1SRbFMgfqnQTwUbQ,75.0,"['chamber pop', 'eau claire indie', 'indie folk', 'melancholia', 'modern rock']",3516653.0
Charlene Soraia,spotify:artist:0qk8MxMzgnfFECvDO3cc0X,39.0,['neo-singer-songwriter'],48705.0
Rizzle Kicks,spotify:artist:2ajhZ7EA6Dec0kaWiKCApF,49.0,"['talent show', 'uk hip hop']",338013.0
Nicole Scherzinger,spotify:artist:40xbWSB4JPdOkRyuTDy1oP,61.0,"['dance pop', 'pop', 'post-teen pop']",2395567.0
Noah And The Whale,spotify:artist:0aeLcja6hKzb7Uz2ou7ulP,48.0,['stomp and holler'],463727.0
Stromae,spotify:artist:5j4HeCoUlzhfWtjAfM1acR,70.0,"['belgian pop', 'g-house']",3179441.0
Taio Cruz,spotify:artist:6MF9fzBmfXghAz953czmBC,68.0,"['dance pop', 'pop', 'pop rap']",2229394.0
Jay Sean,spotify:artist:4pADjHPWyrlAF0FA7joK2H,64.0,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",1759993.0
Fall Out Boy,spotify:artist:4UXqAaa6dQYAk18Lv7PEgX,78.0,"['emo', 'modern rock', 'pop', 'rock']",10412224.0
Nelly,spotify:artist:2gBjLmx6zQnFGQJCAQpRgw,73.0,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'st louis rap', 'urban contemporary']",2618140.0
Two Door Cinema Club,spotify:artist:536BYVgOnRky0xjsPT96zl,67.0,"['indie rock', 'indietronica', 'irish rock', 'modern alternative rock', 'modern rock', 'northern irish indie']",2356786.0
Travie McCoy,spotify:artist:7o9Nl7K1Al6NNAHX6jn6iG,60.0,['pop rap'],368064.0
Iyaz,spotify:artist:5tKXB9uuebKE34yowVaU3C,64.0,"['dance pop', 'pop rap', 'post-teen pop']",923061.0
Young Money,spotify:artist:5OrB6Jhhrl9y2PK0pSV4VP,61.0,"['dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",2999102.0
Cali Swag District,spotify:artist:1EeArivTpzLNCqubV95255,50.0,['pop rap'],86896.0
Timbaland,spotify:artist:5Y5TRrQiqgUO4S36tzjIRZ,76.0,"['dance pop', 'pop', 'pop rap']",2711959.0
Edward Maya,spotify:artist:6XwwFnewNgWp81MYMK8zLq,63.0,"['romanian house', 'romanian pop']",240296.0
Shontelle,spotify:artist:4M6Z1wubeKtwPqbjJygTOc,51.0,"['barbadian pop', 'dance pop', 'post-teen pop', 'talent show']",724345.0
Ludacris,spotify:artist:3ipn9JLAPI5GUEo4y4jcoi,75.0,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2756594.0
INNA,spotify:artist:2w9zwq3AktTeYYMuhMjju8,68.0,"['dance pop', 'romanian house', 'romanian pop']",1253468.0
Sean Kingston,spotify:artist:6S0dmVVn4udvppDhZIWxCr,68.0,"['dance pop', 'miami hip hop', 'pop']",3201910.0
3OH!3,spotify:artist:0FWzNDaEu9jdgcYTbcOa4F,61.0,"['dance pop', 'electropowerpop', 'pop punk', 'pop rap', 'post-teen pop']",959656.0
John Mayer,spotify:artist:0hEurMDQu99nJRq8pTxO14,75.0,"['neo mellow', 'singer-songwriter']",5940625.0
CeeLo Green,spotify:artist:5nLYd9ST4Cnwy6NHaCxbj8,65.0,['atl hip hop'],597510.0
Yolanda Be Cool,spotify:artist:4KkHjCe8ouh8C2P9LPoD4F,51.0,"['australian dance', 'australian house', 'bass house']",46682.0
Sugarland,spotify:artist:0hYxQe3AK5jBPCr5MumLHD,54.0,"['contemporary country', 'country', 'country dawn', 'country road']",1894651.0
DJ Jazzy Jeff & The Fresh Prince,spotify:artist:1mG23iQeR29Ojhq89D5gbh,49.0,"['golden age hip hop', 'old school hip hop', 'philly rap']",377220.0
Adam Lambert,spotify:artist:6prmLEyn4LfHlD9NnXWlf7,59.0,"['dance pop', 'idol', 'pop', 'post-teen pop']",1574443.0
Robyn,spotify:artist:6UE7nl9mha6s8z0wFQFIZ2,58.0,"['dance pop', 'electropop', 'neo-synthpop', 'scandipop', 'swedish electropop', 'swedish pop']",823398.0
Take That,spotify:artist:1XgFuvRd7r5g0h844A5ZUQ,64.0,"['boy band', 'europop', 'talent show']",1276778.0
Jinsha K Naanu,spotify:artist:0izzgeYfxnUMGxQSqfVlV8,10.0,[],16.0
Sara Bareilles,spotify:artist:2Sqr0DXoaYABbjBo9HaMkM,64.0,"['acoustic pop', 'lilith', 'neo mellow', 'pop rock', 'post-teen pop', 'viral pop']",1921150.0
Tim Berg,spotify:artist:7iLc4hrjOjQPfg1E3cCHg1,49.0,"['edm', 'electro house', 'pop dance', 'progressive electro house']",210651.0
Glee Cast,spotify:artist:0SCbttzoZTnLFebDYmAWCm,70.0,"['glee club', 'post-teen pop']",1509524.0
The Saturdays,spotify:artist:15qI5w4XJFLRMwOp2VrlD5,47.0,"['dance pop', 'girl group', 'post-teen pop', 'talent show']",764296.0
Kris Allen,spotify:artist:2zwHaEmXxX6DTv4i8ajNCM,39.0,"['acoustic pop', 'idol', 'neo mellow', 'viral pop']",162137.0
Kings of Leon,spotify:artist:2qk9voo8llSGYcZ6xrBzKx,73.0,"['modern rock', 'rock']",5276876.0
Empire of the Sun,spotify:artist:67hb7towEyKvt5Z8Bx306c,73.0,"['australian dance', 'australian electropop', 'dance rock', 'indietronica', 'neo-synthpop']",1384983.0
Soulja Boy,spotify:artist:6GMYJwaziB4ekv1Y6wCDWS,67.0,"['atl hip hop', 'chicago bop', 'dance pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1945698.0
Skillet,spotify:artist:49bzE5vRBRIota4qeHtQM8,71.0,"['alternative metal', 'christian alternative rock', 'christian music', 'christian rock']",4903320.0
Ty Dolla $ign,spotify:artist:7c0XG5cIJTrrAgEC3ULPiq,79.0,"['hip hop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",4871556.0
The Fray,spotify:artist:0zOcE3mg9nS6l3yxt1Y0bK,68.0,"['neo mellow', 'piano rock', 'pop', 'pop rock']",3986617.0
Kid Cudi,spotify:artist:0fA0VVWsXO9YnASrzqfmYu,79.0,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",6789580.0
La Roux,spotify:artist:3K2zB87GZv1krx031en5VA,61.0,"['alternative dance', 'electropop', 'indietronica', 'neo-synthpop']",645457.0
Akon,spotify:artist:0z4gvV4rjIZ9wHck67ucSV,80.0,['dance pop'],4190497.0
Shinedown,spotify:artist:70BYFdaZbEKbeauJ670ysI,69.0,"['alternative metal', 'nu metal', 'post-grunge']",3993827.0
Phoenix,spotify:artist:1xU878Z1QtBldR7ru9owdU,63.0,"['alternative dance', 'indie rock', 'modern rock', 'neo-synthpop', 'new rave', 'rock independant francais', 'shimmer pop']",1857689.0
The All-American Rejects,spotify:artist:3vAaWhdBR38Q02ohXqaNHT,65.0,"['alternative metal', 'modern rock', 'neo mellow', 'neon pop punk', 'pop punk', 'pop rock', 'post-grunge']",2579468.0
Mariah Carey,spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ,84.0,"['dance pop', 'pop', 'urban contemporary']",9613654.0
The Temper Trap,spotify:artist:4W48hZAnAHVOC2c8WH8pcq,64.0,"['indietronica', 'modern rock', 'shimmer pop']",695468.0
Jamie Foxx,spotify:artist:7LnaAXbDVIL75IVPnndf7w,68.0,"['contemporary r&b', 'hip pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",1172359.0
