Name,URI,Popularity,Genres,Followers
Mz Poppinz,spotify:artist:5qjrh5ImmxVOxB6PsYZaXQ,13,[],283
DJ Kay Slay,spotify:artist:1giPduZUUFru23D2icr2A8,35,['battle rap'],61163
Chimbala,spotify:artist:4VVEpEhC8NcR7AqNEds42U,66,"['dembow', 'rap dominicano']",597339
Bulin 47,spotify:artist:4J0m1OquRGY8HYHxMocXfy,52,"['dembow', 'rap dominicano']",486761
French The Kid,spotify:artist:4k1cMkJjG3UCRptckbpAnC,53,"['chill drill', 'melodic drill', 'uk hip hop']",184154
Código FN,spotify:artist:4A4qYy2jK9DDN1OHV0nLkH,66,"['corrido', 'corridos tumbados', 'musica mexicana', 'norteno', 'sad sierreno']",1115666
brock,spotify:artist:0hcy0NtYr1w8sR7u06qczT,19,['stutter house'],534
Tony Sunshine,spotify:artist:6FNA65HkfMcw20mEKIK9eA,31,[],3982
P-Lo,spotify:artist:2QLM9IFaHBtB16b8ZDaA3A,54,"['asian american hip hop', 'cali rap']",134370
Gxarha,spotify:artist:6GSrRel6mUPe41MqbqMqrA,11,['xhosa hip hop'],2721
Richard Rodgers,spotify:artist:4IbAZwt75dpehMOgcC3GnP,35,"['broadway', 'tin pan alley']",18738
A1 x J1,spotify:artist:1WO1hFAkFbeo9tV3uVX7Dy,56,"['chill drill', 'melodic drill', 'r&drill']",270451
Fumaratto,spotify:artist:3iuDJzaIhy7gDPgmUW2ujw,51,['guaracha'],131604
Flip & Fill,spotify:artist:0g202lpdrAgQdN4Z8wVrkV,41,['bouncy house'],25535
Jon Batiste,spotify:artist:0eRbECAGCLLiTyVXPBRexU,57,['new orleans jazz'],473674
KRS-One,spotify:artist:2gINJ8xw86xawPyGvx1bla,51,"['bronx hip hop', 'conscious hip hop', 'east coast hip hop', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'political hip hop']",646932
Nardo Wick,spotify:artist:0Njy6yR9LykNKYg9yE23QN,65,"['florida drill', 'florida rap', 'southern hip hop']",1176413
JC Reyes,spotify:artist:0FwnPHExlRRxEZPLAi5tmG,73,['urbano espanol'],669667
Original Soundtrack,spotify:artist:3huVQoEWdqUTvlYpFVUHcF,28,[],40856
KennyHoopla,spotify:artist:5ObBtv5VunwwhQaXXnUrsM,46,['pop punk'],199003
Sandro Cavazza,spotify:artist:5JYo7gm2dkyLLlWHjxS7Dy,63,['swedish pop'],105285
Luther,spotify:artist:0LK2gak2mwCnKaINYPl8iM,27,[],335
Raphael Saadiq,spotify:artist:6g0Wah2YFtb1rFgKhUktlo,47,"['funk', 'neo soul', 'soul']",548006
Mr 359,spotify:artist:216djWTff34IjMfXPhxbU7,2,[],97
Dj Gecko,spotify:artist:6nYkQZXt1BPbVrmd4vAXJZ,44,['cumbia editada'],26237
Estragos Trifulka,spotify:artist:7JBGne626ZcjjAi2bujpT7,20,"['mexican hip hop', 'rap underground mexicano']",5796
Nicole Zignago,spotify:artist:1SflmlTg1rQ6pTBQ1CbWEP,50,['pop peruano'],29494
Green Cookie,spotify:artist:3eOWhN0q9wQ90g8NcmfZbV,42,"['reggaeton flow', 'trap latino', 'urbano latino']",40358
Howard Shore,spotify:artist:0OcclcP5o8VKH2TRqSY2A7,64,"['canadian classical', 'canadian soundtrack', 'middle earth', 'orchestral soundtrack', 'scorecore', 'soundtrack']",445780
Emma Muscat,spotify:artist:112CaF6ayJD0CIe64FjhhX,36,"['italian adult pop', 'italian pop']",143207
Sofiloud,spotify:artist:6pGgP4CDlYMumihpD3CAwm,51,[],4712
Fainal & Shako,spotify:artist:2aWyENWGXJIHKOY6BZ7DTD,28,[],2393
3 Are Legend,spotify:artist:6w0JXd2nT27GXVTbsuQ2II,40,[],23674
Polo Gonzalez,spotify:artist:0OpXeanba0vYnyoft00BP6,63,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",680255
Lizzen,spotify:artist:1nyFByqDMAHXbvHi9OjCxl,33,[],4631
Tommy Lee Sparta,spotify:artist:2yHxc12dEUiLXNeqUadxBh,49,"['dancehall', 'jamaican dancehall', 'traphall']",300797
Nafe Smallz,spotify:artist:3dKjmeRZcSUw617CoMzEA0,56,"['afroswing', 'uk hip hop']",236795
Wisin,spotify:artist:3E6xrwgnVfYCrCs0ePERDz,74,"['reggaeton', 'urbano latino']",9050996
DVBBS,spotify:artist:5X4LWwbUFNzPkEas04uU82,57,"['canadian electronic', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'slap house']",1044962
Joshua Bassett,spotify:artist:4VdV2qRAYBLINR6uU72V1J,57,['singer-songwriter pop'],1072584
The Business Intl,spotify:artist:5D19FUPuoRUpCBtWoY14C4,34,[],2616
andrei,spotify:artist:5tXxrzPQRZ7UK2cAQNSQW2,43,['romanian trap'],9144
bLAck pARty,spotify:artist:4C9Tvlt8v7d8R6h98FgdUy,43,"['alternative r&b', 'indie soul']",244735
SNS All Stars,spotify:artist:2QaDW6RjZUAfCglptyUWeo,1,[],40
Cash Cash,spotify:artist:1LOB7jTeEV14pHai6EXSzF,57,"['dance pop', 'edm', 'electro house', 'electropowerpop', 'pop dance']",683630
Brandi,spotify:artist:1LYAHVNTINTXsC5iw282I2,5,[],125
Ryan Librada,spotify:artist:6JygKoUdCYpjiwjQFFolI7,36,[],17787
Kacey Musgraves,spotify:artist:70kkdajctXSbqSMJbQO424,76,"['classic texas country', 'contemporary country', 'country dawn']",1413313
Claude-Michel Schönberg,spotify:artist:2OqTX6uyzll0y3ydeccZGR,34,['broadway'],7218
King,spotify:artist:5NHm4TU5Twz7owibYxJfFU,67,"['desi pop', 'hindi hip hop']",8197559
Selah Sue,spotify:artist:5Oc4knEQaid8K7AFqO5lHu,48,"['belgian pop', 'neo soul']",437468
YUNGBLUD,spotify:artist:6Ad91Jof8Niiw0lGLLi3NW,68,"['british indie rock', 'modern rock', 'pov: indie', 'rock']",2291764
Dre,spotify:artist:2YKqI0pz6dY15GpzxT66HD,39,[],5496
T-Pain,spotify:artist:3aQeKQSyrW4qWr35idm0cy,76,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",4807124
Shallou,spotify:artist:7C3Cbtr2PkH2l4tOGhtCsk,54,"['electropop', 'indie electropop', 'vapor soul']",223160
Big Soto,spotify:artist:2TQ4CGgxxCWHqa9yYIGDoU,60,"['trap latino', 'trap venezolano', 'urbano latino', 'venezuelan hip hop']",1085899
Karbeats,spotify:artist:3KdCAZSWpRrPO0GTPnzsYV,44,"['trap latino', 'urbano latino']",9379
Teara Unit,spotify:artist:7BqPm8jQvqpC4kouCTsHdY,0,[],7
Jesse®,spotify:artist:4as3khXWaPjfkFdCA0JWMo,44,['modern alternative pop'],288079
Carlos Zaur,spotify:artist:6BWQiJpeXCHep8xW0vAIOk,30,['mexican pop'],25569
Rowdy Rebel,spotify:artist:6LXRvV2OAtXF7685fzh3mj,50,['nyc rap'],165720
Matteo di Prospero,spotify:artist:0UHaGcAhlMfaY3x1c38nAR,7,[],13
AAP Deno,spotify:artist:52f48nUbzOy6buKHxUZP2G,13,[],958
MAX,spotify:artist:1bqxdqvUtPWZri43cKHac8,66,"['singer-songwriter pop', 'teen pop', 'viral pop']",907881
Naughty By Nature,spotify:artist:4Otx4bRLSfpah5kX8hdgDC,57,"['east coast hip hop', 'hip hop', 'new jersey rap']",1144804
João Neto & Frederico,spotify:artist:2FrLTuXGuFDzQsjKidB03W,58,"['agronejo', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",3537676
D3szn,spotify:artist:3XUSSPMccIhcVTQ2kOHJPn,31,[],9253
Chi Ching Ching,spotify:artist:1a3wNO8RPhwmEBZqm68aqU,34,"['dancehall', 'jamaican dancehall']",17820
Revol,spotify:artist:2wYOpkTJZGByNEOjEnSmoW,59,"['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']",871674
FMK,spotify:artist:0dUyjgCyjfj5eMx6bX2TWf,65,"['trap argentino', 'trap triste']",1534205
38 Spesh,spotify:artist:32cT1WQRSDg4xsReG7eqyT,42,"['boom bap', 'upstate ny rap']",59720
Jordana,spotify:artist:5Bw9kFNhy019e4IBCJZlzw,61,['modern indie pop'],114699
Funtime Productions,spotify:artist:1FZBSn9Cj1cvP8gKPiWew7,1,[],65
NOGXNRE,spotify:artist:6BUiP8Jv6mjKltnItEpaHp,22,[],1259
Jah Wobble,spotify:artist:5jhqwsWfRaETrWPWI0Rc7u,26,"['experimental dub', 'uk dub']",21297
BVRNOUT,spotify:artist:5oREZfPeedk4nyo1GpqKfU,33,['electronic trap'],13873
Jorge Morales El Jilguero,spotify:artist:6WDM3vQTsUQ4pMBUhAlHQv,30,['corridos clasicos'],11308
Lee Pennington,spotify:artist:21kitnWe1LSUziqhHHZDVR,3,[],16122
Classico Mystyc,spotify:artist:23Y4kadp9LAPvM6EmC7sBv,10,[],150
DJ Noiz,spotify:artist:4G8KBhoXUkr2GMRNybvbhO,17,[],68
ND Kobi',spotify:artist:65vpTU1WPlaRYEX5UKTfrl,49,['urbano mexicano'],99927
Pliers,spotify:artist:24fia8Vp9M1du1ZAeAkrIU,26,['old school dancehall'],1702
Shapes,spotify:artist:1bZ8OZoO6E3KRtXQrYVNaw,40,"['bass house', 'bassline', 'old school bassline']",7932
44 Kid,spotify:artist:6C5H5G8EN1hu9N1wtOF5Wb,38,['rap uruguayo'],34119
KD One,spotify:artist:2KsIqWw1S0S8L8f86GwEMb,41,['dembow dominicano'],4656
Mr. Rakka,spotify:artist:5UlgBsfRykGLfPiXMR9Owy,5,[],47
Sam Tompkins,spotify:artist:04uu8U3I1h26Fp2NBkPTRZ,57,['singer-songwriter pop'],203755
Sarz,spotify:artist:408vMm7y1227ASq7GmWygZ,60,"['afrobeats', 'nigerian pop']",265956
Kool & The Gang,spotify:artist:3VNITwohbvU5Wuy5PC6dsI,64,"['disco', 'funk', 'motown', 'soft rock', 'soul']",2473117
El Doctor,spotify:artist:1p9IEVolgFCEjlFwEGTjPG,35,['rap underground argentino'],22409
Camila Fernández,spotify:artist:52Y9UQWlCoArmqJVFwaR2Q,42,[],30901
Cedric Gervais,spotify:artist:4Wjf8diP59VmPG7fi4y724,63,"['edm', 'electro house', 'pop dance', 'progressive electro house']",103350
Lola Brooke,spotify:artist:2Ggj5XNlIb4Lnbqe307FyB,50,['trap queen'],240631
Jess Bays,spotify:artist:5xEJ7FQOtIUMLdnKyZrvPB,52,['uk dance'],14535
Bad Gyal,spotify:artist:4F4pp8NUW08JuXwnoxglpN,72,"['neoperreo', 'rap catala', 'rap latina', 'trap catala', 'urbano espanol', 'urbano latino']",1624896
Xinobi,spotify:artist:1w7cucUEPR1Yq9g03g6T8m,49,"['melodic house', 'portuguese electronic']",47209
Q-Tip,spotify:artist:3ZotbHeyVQKxQCPDJuQ4SU,57,"['east coast hip hop', 'queens hip hop']",597101
ZHIKO,spotify:artist:0zr2hUrgdQC7g7v2fpd166,49,['covertronica'],2751
Benja Valencia,spotify:artist:2N4rDzKt2aZK1ksES0YKBP,47,[],10501
Flatland Cavalry,spotify:artist:4SfGzWmeoNPKIOmiyc7Pav,61,"['classic texas country', 'red dirt']",268433
TisaKorean,spotify:artist:6lEhBhAv6HOopjXssi09cq,47,"['houston rap', 'viral rap']",104277
Madison Beer,spotify:artist:2kRfqPViCqYdSGhYSM9R0Q,72,['pop'],6566450
Los Legendarios,spotify:artist:0n6sKrG0xKAf8xmdqeNGke,58,[],86077
Papon,spotify:artist:2FPwX3Gh0w4Qr1v3zSTtcT,59,"['filmi', 'indian folk', 'modern bollywood']",3429658
Andrew Wyatt,spotify:artist:4TpW7t4Cz0RG1gOEU6EcUm,39,['nyc pop'],7814
Jonathan Young,spotify:artist:2IeMt1qx6ZVt1HFjdfE5tl,58,"['metal cover', 'otacore']",389648
DE'WAYNE,spotify:artist:4lpKeKXJYkglSWyEmnOF7O,43,[],34747
Mr. Cheeks,spotify:artist:0UeVxCKyBypjQvDCT889zt,36,['hip pop'],46394
Manuel Carrasco,spotify:artist:7qAoXV4U0qDxQAUqhszjAA,63,"['carnaval cadiz', 'pop flamenco', 'spanish pop']",2165814
Magoo,spotify:artist:3zVQJ3L7xUlFqPpmi16Lim,39,[],2038
Mavins,spotify:artist:5JWBXFlYkBy3n2oN1To790,47,"['afrobeats', 'afropop', 'azontobeats', 'nigerian pop']",781693
Flyana Boss,spotify:artist:0CLW5934vy2XusynS1px1S,50,['trap queen'],185682
Akira Akira,spotify:artist:4LdGTb93DvRRpPwwVfPkR2,6,[],877
Harvest Son,spotify:artist:21B4jICzw4HvMZGTs0WgK4,25,[],963
Sam Tinnesz,spotify:artist:70TsVY28EcEUYSGG5Yw7mp,62,"['alt z', 'bossbeat', 'rebel blues']",225645
Papi Sousa,spotify:artist:0zcP8lCmLxqRRIZJPSq8i7,48,"['trap boricua', 'urbano latino']",46178
Los Caimanes De Sinaloa,spotify:artist:5VE6IinEVSwdQNqQIN8zAN,58,['corrido'],85815
Tay Sixty,spotify:artist:5lT8OQV4ecf3bToa1AvjD2,0,[],20
Karen Harding,spotify:artist:1QOHbhVRpDoNtRkz79si6b,52,"['house', 'pop dance', 'uk dance']",57266
STEEL,spotify:artist:1Ecl9uVEThgbEiJWaPwF7B,35,[],2363
Producto Sin Corte,spotify:artist:7bawudKqKlcw3ZwLpI5FWu,40,[],7562
Peter Allen,spotify:artist:6748v9yNrbb4PPJuvfoMRa,32,['deep soft rock'],11270
Felsmann + Tiley,spotify:artist:01OXxPlQj4h9zfK5qjU96P,52,['frankfurt electronic'],14983
Minty Burns,spotify:artist:4pRZYj8zSl5QZkTDBeF4ex,23,[],2759
DJs From Mars,spotify:artist:1pmwwNA38kkkJwEMWe8hLD,55,['mashup'],58742
Amorphous,spotify:artist:2mvAbMVwkxiZWJXjorKpdK,39,[],17271
Grimaldo,spotify:artist:00wlYCCfJqP8aZYDjGXOXp,10,[],108
North Ave Jax,spotify:artist:7t3WSgiRVbVsTIbsgcHVrY,38,[],10418
Joy Anonymous,spotify:artist:3pK4EcflBpG1Kpmjk5LK2R,48,[],34384
Charles Ans,spotify:artist:5lYeiQxUTcGKVgAuTqbTeL,67,"['mexican hip hop', 'rap conciencia']",1646308
Letan,spotify:artist:14LqX7WKEinOwg1VZcM1xE,37,['rkt'],14838
Mitchy & André,spotify:artist:1y1jbXRPCGadF9uRFs5mvG,37,[],197
Luciano Pereyra,spotify:artist:6ZZ2DeepA3GpoGU4KwqSlU,60,"['argentine telepop', 'folklore argentino']",2121872
Jowell & Randy,spotify:artist:4IMAo2UQchVFyPH24PAjUs,70,"['reggaeton', 'urbano latino']",4359557
Tiagz,spotify:artist:4DMkrFIqGXLycc4YLYTn1i,60,"['ottawa rap', 'viral rap']",199859
Drenchill,spotify:artist:3nmaO18tcMzfrrR7sdJHnH,53,['pop edm'],28577
TELYKAST,spotify:artist:7vWC03wqXwUqjPON8hc1tz,49,[],64136
Hypaton,spotify:artist:5GYaRwCWwhU6SIQrQ5G3b7,64,[],68990
Eric B. & Rakim,spotify:artist:6jHG1YQkqgojdEzerwvrVv,49,"['bboy', 'east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop']",672579
Kiana Ledé,spotify:artist:7jZMxhsB8djyIbYmoiJSTs,57,"['pop r&b', 'r&b']",1681464
Los mismos De La M,spotify:artist:2OtwuHrORYlzWWIKGxfLR8,52,[],10087
Fraggle Rock,spotify:artist:3Nxg9jbBUXycegdZFGuoEr,25,[],4205
TRAMPA BILLONE,spotify:artist:6UCXzCbIzKfGAk8613o8qt,31,"['dembow dominicano', 'rap dominicano']",49755
Mariah Angeliq,spotify:artist:0KKUc4amZyvswV2YL6WTar,60,"['rap latina', 'trap latino', 'urbano latino']",524211
Chronic Law,spotify:artist:3zorWCDx017sz4UYP2fC9w,50,"['dancehall', 'jamaican dancehall', 'jamaican hip hop', 'traphall']",185608
Smino,spotify:artist:1ybINI1qPiFbwDXamRtwxD,63,['alternative r&b'],933663
Sky Adams,spotify:artist:0TW6DK1uDcj9LgXg1gSd1k,1,[],1
Amelia Fox,spotify:artist:3I4pqS75HcWouwU39LjRdM,42,[],2125
Lucky Brown,spotify:artist:11HepfI1lj6KJHj651rZhM,68,['urbano chileno'],405009
dEVOLVE,spotify:artist:6kLN4GaYwfWUe0A4cnNS6d,24,['basshall'],6853
Dēlian,spotify:artist:53h2h24DKU5xQcjfXXBKsI,3,['mexican pop'],2389
Carl Cox,spotify:artist:19SmlbABtI4bXz864MLqOS,51,"['house', 'schranz', 'uk tech house']",771699
Sofia Carson,spotify:artist:7bp2lSdh12wcA8LyB1srfJ,64,['pop'],3588460
King Killumbia,spotify:artist:3vNN25gw224JC4oSQpZow6,3,[],156
Vitor Kley,spotify:artist:4FGcERJWMg8ENOLixwF71U,60,[],987699
Los Primos del Este,spotify:artist:5MEewKjCN4Dw20OFV2IGMo,62,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",292239
Vince Gill,spotify:artist:3IhWQSrLj8EJjdvjFTpCyo,58,"['classic oklahoma country', 'country', 'country road']",587967
Los Ghost,spotify:artist:2HmQVouz0btcCf7Sfl0xn9,6,[],176
Robin Danar,spotify:artist:1Ww4zDToas3JFURaxAQigu,0,[],173
Brodinski,spotify:artist:0ZurilbRp6KwW6dpaw4pEK,34,"['destroy techno', 'filter house']",68435
Anne Sofie von Otter,spotify:artist:4pFlv4QVInj7bAo0MqHpwW,38,"['classical mezzo-soprano', 'classical performance', 'opera']",26747
Deepak Ram,spotify:artist:4ggPolukmEamGdgKVjEbZQ,4,[],449
Jovaan,spotify:artist:5y1mXGApE4lshXA10gQ0S3,38,"['trap boricua', 'trap latino', 'urbano latino']",18105
All Time Low,spotify:artist:46gyXjRIvN1NL1eCB8GBxo,66,"['modern rock', 'neon pop punk', 'pop emo', 'pop punk']",3008932
Rolling Loud,spotify:artist:1KV1kUwVWFHdF8J4GGiMkg,21,[],2727
Tempoe,spotify:artist:1X7glgDhqNq1qn0Qv9g3K4,63,['afrobeats'],28314
Austin Mahone,spotify:artist:04abdnqPQe2N4fjztDea6z,53,"['pop', 'post-teen pop']",1928147
Beenie Man,spotify:artist:4L3GTE04bW5N7azA9QPhjA,58,"['dancehall', 'jamaican dancehall', 'reggae fusion', 'soca']",503426
Lindsey Stirling,spotify:artist:378dH6EszOLFShpRzAQkVM,62,"['bow pop', 'pop violin']",2231154
Yung Wylin',spotify:artist:0m4kaX5bs4Jp3rCsRuLjA9,42,[],12890
Showtek,spotify:artist:3gk0OYeLFWYupGFRHqLSR7,59,"['classic hardstyle', 'dutch house', 'edm', 'electro house', 'euphoric hardstyle', 'melbourne bounce', 'pop dance', 'progressive electro house']",466540
Phoenix,spotify:artist:1xU878Z1QtBldR7ru9owdU,61,"['alternative dance', 'indie rock', 'modern rock', 'neo-synthpop', 'new rave', 'rock independant francais', 'shimmer pop']",1852332
La T y La M,spotify:artist:1FxPMQ9A0882eNDx3ZkD6B,63,['cumbia pop'],693210
Totoy El Frio,spotify:artist:5IYRfypwG9BDDh5ZRPI80z,56,"['reggaeton colombiano', 'urbano latino']",34664
Dr Phunk,spotify:artist:1naX4fxuRaDFlj9tGfIUZk,51,"['big room', 'jumpstyle']",35343
Lérica,spotify:artist:4d3kmfoZBTuUPSUjgP45uo,55,['spanish pop'],92618
Chill's Spotlight,spotify:artist:5CObhzKatYOMAeLHuFRedB,15,[],392
Ankhal,spotify:artist:6NmMI7UnfmIpLRYoz8H9jm,57,"['trap latino', 'urbano latino']",337277
Black Smurf,spotify:artist:0roRnStSzF1uet2JvSM6U3,54,"['cloud rap', 'dark trap', 'underground hip hop']",129519
Kairo Worship,spotify:artist:0Hsw98UmbwZVh0mFWg0unI,49,[],113626
фрози,spotify:artist:3IIpbS5XHnLSdXTP4c1YN2,66,['sped up'],145142
Riordan,spotify:artist:68rU1sdZ0HjxjEC5YnSmao,44,['tech house'],34589
Regina Spektor,spotify:artist:3z6Gk257P9jNcZbBXJNX5i,58,"['ectofolk', 'indie pop', 'lilith', 'piano rock']",1375970
Colt Graves,spotify:artist:26YgSVVJxvx1LQsollyBjQ,35,[],10805
La Joaqui,spotify:artist:60XHOAhvEBiV6BGBOv8ClM,65,"['argentine hip hop', 'rap latina']",1598694
Tunechikidd,spotify:artist:0QpMp8Y7jFzwCt8OZjKQdd,54,['urbano chileno'],149759
Daisy Jones & The Six,spotify:artist:0ZUdYzRCIrxbsd80MmGMqo,54,['modern folk rock'],384999
DJ Megan Ryte,spotify:artist:74ZbNtN0o4zPxTZpaWV4Q1,15,[],2311
Meekz,spotify:artist:1Pm6hTRjgSkT3B4FCQpW4g,56,"['manchester hip hop', 'uk hip hop']",254402
C.N.N.,spotify:artist:2DgkejQisAbnfdlbPSK92o,21,[],713
NEIKED,spotify:artist:5H6xmHXjsq98NLbEjuE29f,57,['scandipop'],173561
Plested,spotify:artist:2nJYGgfTf2846LtVB3AES8,38,"['indie anthem-folk', 'singer-songwriter pop']",121164
Josh Ramsay,spotify:artist:5lemlzREG6FOAergTgPi9B,31,[],9571
Ehybi M,spotify:artist:47cl0pmEqzqCjVeUR53cGH,18,[],486
Ici c'est Paris,spotify:artist:0XVAP17xehWKLmcb0DhtbZ,22,[],1857
Victor Mendivil,spotify:artist:5YqI7p8zYsOpKJtjxYdOce,67,['corrido'],109510
Jaden Bojsen,spotify:artist:1eUSEIGd3eCEUOeLFgJACg,33,[],3883
Chris Avantgarde,spotify:artist:715OI7hiv58daVlEDXM47U,54,['melodic house'],48281
Devi Sri Prasad,spotify:artist:5sSzCxHtgL82pYDvx2QyEU,66,['tollywood'],8548091
Remi Wolf,spotify:artist:0NB5HROxc8dDBXpkIi1v3d,64,"['indie pop', 'modern alternative pop']",481371
Greeicy,spotify:artist:5dbaLmK5SHLLg8Z4CcTJpX,64,"['colombian pop', 'latin pop', 'r&b en espanol', 'reggaeton', 'reggaeton colombiano', 'urbano latino']",7448617
Stevie Nicks,spotify:artist:7crPfGd2k81ekOoSqQKWWz,63,['heartland rock'],1597388
Ulices Chaidez,spotify:artist:5npvUMe1CGnIhTX7OaLGVV,57,"['banda', 'corridos tumbados', 'musica mexicana', 'norteno', 'sad sierreno', 'sierreno']",826760
DannyLux,spotify:artist:6ElqtIfQsAkEYypgfJIjeK,69,"['sad sierreno', 'sierreno']",1595333
Funk Wav,spotify:artist:4A0TivfinfALCAMJqqjZIk,64,['funktronica'],13529
Jess Gillam,spotify:artist:41OHse5xHr1E6wceODGrPB,37,['classical saxophone'],12208
Sledgren,spotify:artist:4BU9oJUTOxoPchpcPSlUvR,32,[],4219
Yung Felix,spotify:artist:6J2bFI9tQDWfPHjoKHKrOu,49,"['dutch hip hop', 'dutch rap pop']",118385
(G)I-DLE,spotify:artist:2AfmfGFbe0A0WsTYm0SDTx,73,['k-pop girl group'],9103327
People & Songs,spotify:artist:0DLoqaxhfWU5litFyzLqn8,44,"['anthem worship', 'apostolic worship', 'world worship', 'worship']",60930
Death Stranding: Timefall,spotify:artist:4rojTfP5nRkmYpdSbWQgV4,44,['video game music'],28917
MC Jin,spotify:artist:0UeQWr5zcYwmfjbiElrYwW,33,"['asian american hip hop', 'hong kong hip hop']",28726
Richie Evans,spotify:artist:7KdkZYJTLKfKzLYe2FSmEe,15,[],5305
Say Lou Lou,spotify:artist:0flVPOQPuTboUwEtzPk6vj,33,"['metropopolis', 'swedish electropop', 'vapor pop']",77383
Damian Marley,spotify:artist:3QJzdZJYIAcoET1GcfpNGi,65,"['reggae', 'reggae fusion']",1595677
mazie,spotify:artist:4adSXA1GDOxNG7Zw89YHyz,54,"['modern indie pop', 'sped up']",163618
Peanuts,spotify:artist:2o484mEjDHEMzt5mdGB1iu,32,[],5992
Space Laces,spotify:artist:37PZXblQTqpEWGdjctNcGP,45,"['brostep', 'dubstep', 'filthstep', 'gaming dubstep']",99459
Day Sulan,spotify:artist:5wrJuArO5sOmhl2QJ1Z0sk,25,[],12994
Barbra Streisand,spotify:artist:7jmTilWYlKOuavFfmQAcu6,60,"['adult standards', 'operatic pop', 'soft rock']",1505469
Hozwal,spotify:artist:1lgtR3WlcFxEy6yPoOh0J2,50,"['trap latino', 'urbano latino']",174867
Elle Fanning,spotify:artist:5lBUWrTWtJewTgS394y0m9,22,[],8283
HOL!,spotify:artist:75YeSAKC6xPhgkjnltCmGB,45,"['dubstep', 'gaming dubstep']",37737
Lil Keed,spotify:artist:3uJx5SnOM59Li7lCxA3b29,52,"['melodic rap', 'trap']",1006504
Mike WiLL Made-It,spotify:artist:0NWbwDZY1VkRqFafuQm6wk,65,"['atl hip hop', 'rap', 'southern hip hop', 'trap']",1571437
Savage,spotify:artist:1GbrJTB56Xs4XQGlmVbaCf,57,['nz hip hop'],48567
Ivan Cornejo,spotify:artist:6PH3FLQAxtqYy46Zv08bpV,71,['sad sierreno'],2469553
Moore Kismet,spotify:artist:50uPj85gZxHFuFOlNBnnr5,33,"['dubstep', 'gaming dubstep']",35336
Mae Stephens,spotify:artist:311uEW9rt5g2NmzjGEKS2E,63,['singer-songwriter pop'],172945
Queens Cast,spotify:artist:3Wr7oIlbc44t0Cek1VIg5D,17,[],8298
Paris Hilton,spotify:artist:1vkJFCwstOoJO7yQ4lTtLK,52,"['dance pop', 'post-teen pop']",770412
Yan Wagner,spotify:artist:7JLtS4ASAUsAYrsShMerMc,36,['electrofox'],7780
Mark Broom,spotify:artist:56HBXB2JoYhf04oMeko90l,32,"['hardgroove', 'minimal dub', 'minimal techno', 'techno']",23509
Einer Bankz,spotify:artist:5okEmP9iOvZT9UdlODLiaR,44,[],6487
Los chuky,spotify:artist:62QAb0gPUmewJ1MUvBFaYO,22,[],143
A$AP Ferg,spotify:artist:5dHt1vcEm9qb8fCyLcB3HL,67,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",3752039
Zerb,spotify:artist:6mDl7lQiLxT0iQ8LYhAlWy,71,[],77211
PAW Patrol,spotify:artist:1JPhbKU3boL67fftU3U1ED,65,['cartoon'],160057
Loud Urban Choir,spotify:artist:517Fqr6JP4GjULEtTW8TOC,39,[],8042
Uriel Produce,spotify:artist:1SIghlrGacKWdkAvAgUdPC,23,[],550
TAEYANG,spotify:artist:6udveWUgX4vu75FF0DTrXV,60,"['k-pop', 'korean r&b']",1381862
uSpeed,spotify:artist:2tyWogtdcjhf97qWzjom5l,14,[],546
Jairo Vera,spotify:artist:5CAruGjgds3QlF5ICtEnnc,66,"['mambo chileno', 'urbano chileno']",1165215
easy life,spotify:artist:7uwY65fDg3FVJ8MkJ5QuZK,51,"['leicester indie', 'modern indie pop']",315895
Snakehips,spotify:artist:2FwJwEswyIUAljqgjNSHgP,57,"['electropop', 'uk dance', 'vapor soul']",354560
Katelyn Brown,spotify:artist:2GB8NPGTvSHk3KwmxtVvaB,53,[],6599
Onyl,spotify:artist:6j1mq6bUN7inpkEDS5hNVa,38,[],1626
KIDS SEE GHOSTS,spotify:artist:2hPgGN4uhvXAxiXQBIXOmE,56,['rap'],967695
Annalisa,spotify:artist:0EqkKYDK9EkKY5N7zU3FPv,67,"['italian adult pop', 'italian pop']",1472656
Jayrick,spotify:artist:0U8dIwzBn17JkhYxmznp6T,55,['mexican hip hop'],26944
Chris Voice,spotify:artist:05S2sfxx2gUGraimtxSsMb,17,[],471
Haka Beats,spotify:artist:3WlM5oXieejgFjrEa9PK3j,0,[],39
Gwen Bunn,spotify:artist:6dPh96zLnVMZVHnr66WRjg,37,['alternative r&b'],38606
Purple Disco Machine,spotify:artist:2WBJQGf1bT1kxuoqziH5g4,72,"['deep house', 'house']",682881
Duskus,spotify:artist:59MDSNIYoOY0WRYuodzJPD,49,"['future bass', 'vapor twitch']",57996
